"word" "definition"
"레서스-원숭이" "구세계원숭잇과의 포유류. 몸의 길이는 60cm, 꼬리의 길이는 35cm 정도이며, 몸의 앞부분은 회색을 띤 갈색이고 꼬리와 허리는 연한 황색, 네 다리는 회색을 띤 누런 갈색, 얼굴은 붉은 살구색이다. 머리에 갓털이 있고 성질이 온순하여 사람을 쉽게 따른다. 나무 열매, 곤충 따위를 먹고 반사막에서 고산 지대에 이르는 다양한 서식지에 적응하여 무리를 이루고 사는데 인도의 벵골 지방, 아프가니스탄 동부, 아삼, 미얀마, 티베트, 중국 남부 등지에 분포한다. ≒붉은털원숭이. (Macaca mulatta)"
