"word" "definition"
"한국^수출입^은행" "특수 은행의 하나. 수출입과 해외 투자 및 해외 자원 개발에 필요한 금융을 제공할 목적으로 설립된 것으로, 출자는 정부, 한국은행을 비롯한 금융 기관, 수출업자의 단체와 국제 금융 기구 따위에서 한다."
