"word" "definition"
"사사" "고려 충렬왕 원년(1275)에 6부(六部)를 개편한 네 관아. 이부와 예부를 합하여 전리사로, 호부를 판도사로, 병부를 군부사로, 형부를 전법사로 하고, 공부를 폐하였는데, 뒤에 육조(六曹)로 개편되었다."
