"word" "definition"
"화엄^십찰" "신라의 의상(義湘)이 화엄종을 종지(宗旨)로 삼아 창건하였거나 전교(傳敎)한 열 개의 절. 대체로 화엄사, 부석사, 해인사, 범어사, 갑사, 옥천사, 보원사, 미리사, 보광사, 청담사를 이르나 이설(異說)이 많다."
