"word" "definition"
"변-관식" "동양화가(1899~1976). 호는 소정(小亭). 전통적 남화 산수에 입체파의 기법을 가미하는 변화를 주어 소탈한 향토성을 표현하였다. 작품에 , ,  따위가 있다."
