"word" "definition"
"장박-새" "방울샛과의 하나. 방울새와 비슷한데 몸의 길이는 14.5cm 정도이며, 날 때에 폭이 넓은 누런색 띠가 뚜렷하다. 머리는 잿빛을 띤 갈색, 등은 어두운 갈색, 부리는 붉은 갈색, 꽁지 아랫부분은 황색이다. 한국의 제주도, 일본, 대만 등지에 분포한다. ≒장작새. (Carduelis sinica minor) "
