"word" "definition"
"시청각^교육" "학습 능률을 높이기 위하여 시청각 자료를 활용하는 교육. 학습에 실물, 지도, 표본, 모형, 괘도, 레코드, 슬라이드, 영화, 라디오, 텔레비전 따위를 사용하며 전시(展示), 연극, 견학 따위에 의한 교육도 포함한다."
