"word" "definition"
"규산^알루미늄" "규산의 알루미늄염. 바위나 진흙의 성분을 이루는 흰색 가루로, 물에 녹지 않는다. 천연적으로는 장석류, 비석류, 운모류, 점토 광물 따위로 많은 양이 존재한다. 함수 규산 알루미늄은 도자기를 만드는 원료로 쓴다. 화학식은 Al2SiO5. ≒알루미노 규산ㆍ알루미노 규산염."
