"word" "definition"
"규방^가사" "조선 시대에, 부녀자가 짓거나 읊은 가사 작품을 통틀어 이르는 말. 영남 지방에서 널리 유행하였으며, 주로 시집에서 지켜야 할 몸가짐과 예절 따위를 내용으로 한 것으로 ,  따위가 있다. 작자와 연대를 알 수 없다. ≒규중 가도ㆍ내방 가사ㆍ안방 노래."
