"word" "definition"
"니진스키" "소련의 무용가ㆍ안무가(1890~1950). 댜길레프가 창립한 러시아 발레단의 제일 남성 무용수로서 세계적인 명성을 떨쳤다. , ,  따위를 안무하였다."
