"word" "definition"
"건류-하다" "석탄이나 목재 따위의 고체 유기물을 공기가 통하지 않는 기구에 넣고 가열하여 휘발성 물질과 비휘발성 물질을 분리하다. 석탄에서 석탄 가스, 타르, 코크스를 얻거나 목재에서 목탄을 얻을 때 이와 같이 한다."
