"word" "definition"
"십-나찰녀" "법화경의 가르침을 받아 지니는 사람들을 보호하는 열 나찰녀. 처음에는 귀녀(鬼女)였으나 나중에는 신녀(神女)가 되었다. 남파, 비남파, 곡치, 화치, 흑치, 다발, 무염족, 지영락, 고체, 탈일체 중생 정기이다. ≒십나찰."
