"word" "definition"
"오-상원" "소설가(1930~1985). 6ㆍ25 전쟁이라는 민족 비극의 상황을 배경으로 역경을 이겨 내는 강인한 인간형을 창조하여 전후 작가로서의 지위를 확립하였다. 작품에 , ,  따위가 있다."
