"word" "definition"
"도관-서" "조선 시대에, 궁중에 쌀, 간장, 겨자 따위를 공급하는 일을 맡아보던 관아. 세종 4년(1422)에 공정고(供正庫)를 고친 것으로, 세조 12년(1466)에 이를 없애고 사선서(司膳署)에 이관되었다가 성종 때 사도시(司䆃寺)가 되었다."
