"word" "definition"
"예조^취재" "조선 시대에, 예조에서 주관하여 뽑던 잡직 기술관 계통의 취재. 의학, 한학, 몽학, 천문학, 지리학, 명과학, 율학, 산학(算學) 따위의 분야가 있으며 각 기술학의 전공자인 제학 생도(諸學生徒), 권지(權知), 전직 기술관 등이 응시할 수 있었다."
