"word" "definition"
"육사" "고려 시대에, 나라의 주요한 일을 맡아보던 여섯 관아. 육부(六部)ㆍ육조(六曹)의 전신(前身)으로, 전리사ㆍ판도사ㆍ전법사ㆍ군부사ㆍ예의사ㆍ전공사를 이른다."
