"word" "definition"
"풀보-산" "흙 속에 섞인 부식질의 한 부분. 연한 노란색을 띠며 흙 안에서 쉽게 이동한다.  묽은 알칼리나 산에 녹으며 그 함량이 높을수록 흙의 질이 낮다."
