"word" "definition"
"가경-일" "대종교에서, 제1대 도사교 나철의 죽음을 기념하는 날. 음력 8월 15일로, 대종교 창건 8년 뒤인 1916년 나철이 인간 죄악을 대속하기 위해 죽었다고 하여 기념한다."
