"word" "definition"
"외날개-꼬마하루살이" "꼬마하루살잇과의 곤충. 몸은 8~10mm이며 누런 백색이다. 머리와 가슴 부분은 누런 갈색이고 배와 등 옆쪽에는 갈색의 띠가 있다. 날개는 투명한데 뒷날개는 없다. 애벌레는 물에 사는데 한국, 일본 등지에 분포한다. (Cloeon dipterum)"
