"word" "definition"
"주더만" "독일의 극작가ㆍ소설가(1857~1928). 반사회적 행위나 부패 따위를 묘사, 비판하여 하웁트만에 비견하는 자연주의 극작가로 불리었다. 작품에 , ,  따위가 있다."
