"word" "definition"
"상호^계산" "계속하여 거래 관계에 있는 두 당사자가 일정한 기간마다 서로 상계(相計)하여 잔액을 치르는 일. 상법에 있는 낙성 계약이다. ‘엇셈’으로 순화.  ≒교호 계산."
