"word" "definition"
"높임-말" "사람이나 사물을 높여서 이르는 말. ‘아버님’, ‘선생님’ 따위의 직접 높임말, ‘진지’, ‘따님’, ‘아드님’ 따위의 간접 높임말, ‘뵙다’, ‘여쭙다’, ‘드리다’ 따위의 객체 높임말이 있다. ≒공대말ㆍ존경어ㆍ존대어ㆍ존댓말ㆍ존칭어."
