"word" "definition"
"워싱턴^회의" "1921년에서 1922년까지 워싱턴에서 열린 국제 군비 축소 회의. 미국의 주창으로 제일 차 세계 대전 뒤에 태평양ㆍ극동 문제, 해군 군축 문제를 해결하기 위하여 미국, 영국, 프랑스, 일본, 이탈리아, 중국, 벨기에, 네덜란드, 포르투갈의 9개국이 참가하여 중국에 관한 9개국 조약, 태평양에 관한 4개국 조약, 각국의 주력함 보유 비율을 포함한 해군 군축 조약을 체결하였다. ≒워싱턴 군축 회의."
