"word" "definition"
"두쌍무늬-노린재" "참나무노린잿과의 곤충. 몸의 길이는 1.5cm 정도이며, 붉은 갈색이다. 더듬이는 검은색이고 다섯 마디로 이루어져 있으며 제4ㆍ5마디의 밑부분이 노란색이다. 소순판, 딱지날개, 혁질부에는 검은 점이 있다. 오이, 수박, 참외 따위의 뿌리를 갉아 먹는다. 한국, 일본, 아무르 등지에 분포한다. (Urochela quadrinotata)"
