"word" "definition"
"횡사^구법" "때아닌 죽음을 맞는 아홉 가지 일. 약사경에서는 병에 걸렸을 때 훌륭한 의사나 좋은 약이 없음, 국법(國法)에 저촉됨, 주색에 빠져 헛것에 바른 기를 빼앗김, 뜨거운 불에 탐, 깊은 물에 빠짐, 사나운 짐승에게 먹힘, 높은 절벽에서 떨어짐, 독약이나 저주 따위로 해를 입음, 기갈(飢)이 듦의 아홉 가지를 들고 있다."
