"word" "definition"
"군뢰-복다기" "군뢰가 군장(軍裝)을 할 때에 쓰던 갓. 붉은 전(氈)으로 만들었는데, 앞이마에는 주석으로 만든 ‘勇’ 자를 붙이고 증자(鏳子)에는 청전우를 달았다. ≒벙테기「2」 ㆍ전립02(氈笠)「2」 ㆍ주전립ㆍ홍전립. "
