"word" "definition"
"황화^안티모니" "삼가(三價), 사가(四價), 오가(五價) 안티모니의 황화물을 통틀어 이르는 말. 안티모니염 수용액에 황화 수소를 작용하여 만든 붉은색의 무정형 고체로, 주로 물감을 만드는 데에 쓰이며, 삼황화 안티모니, 사황화 안티모니, 오황화 안티모니 따위가 있다. 화학식은 Sb2S3, Sb2S4, Sb2S5. ≒유화 안티모니ㆍ유화 안티몬ㆍ황화 안티몬. "
