"word" "definition"
"타발-거리다" "조금 힘없는 걸음으로 천천히 걷다. ≒타발대다「1」."
"타발-거리다" "『북한어』조금 빠른 동작으로 매우 가볍게 걷다. ≒타발대다「2」."
