"word" "definition"
"플라스크" "목이 길고 몸은 둥글게 만든 화학 실험용 유리병. 둥근바닥 플라스크, 넓적바닥 플라스크, 삼각 플라스크 따위가 있다. ‘부음 통’으로 순화. "
