"word" "definition"
"피" "볏과의 한해살이풀. 높이는 1미터 정도이며, 잎은 가늘고 긴데 잎 면이 칼집 모양으로 줄기를 싸고 있다. 여름에 연한 녹색 또는 자갈색의 꽃이 원추(圓錐) 화서로 피고 열매는 영과(潁果)를 맺는다. 열매는 식용하거나 사료로 쓴다. 아시아가 원산지로 밭이나 습지에서 자라는데 한국, 일본, 중국, 인도, 유럽, 미국, 아프리카 등지에 분포한다. ≒제패02(稊稗). (Echinochloa crusgalli var. frumentacea) "
