"word" "definition"
"십이^연기" "범부로서의 인간의 괴로운 생존이 열두 가지 요소의 순차적인 상관 관계에 의한 것임을 설명한 것. 진리에 대해 무지(無知)한 무명(無明)을 근본 원인으로 하여 행(行), 식(識), 명색(名色), 육처(六處), 촉(觸), 수(受), 애(愛), 취(取), 유(有), 생(生), 노사(老死)가 순차적으로 있게 된다고 한다. ≒십이 견통ㆍ십이 연문ㆍ십이 연생ㆍ십이 인생ㆍ십이 인연ㆍ십이지「2」ㆍ십이지 연기."
