"word" "definition"
"농포유적" "함경북도 청진시 송평 구역 농포리에 있는 신석기 시대 후기의 유적. 화살촉, 창끝, 긁개, 밀개, 찌르개, 새기개, 송곳, 칼, 끼움날 따위의 흑요 석기와 새김무늬 그릇, 붉은 간 토기, 민무늬 토기 따위의 질그릇이 많이 나왔다. 흙으로 된 여신상이 나왔는데 이는 모계 사회의 증거이다."
