"word" "definition"
"곡용" "인도ㆍ유럽어에서 명사, 대명사, 수사, 형용사 따위의 격(格), 수(數), 성(性)에 의한 굴절을 이르는 말. 국어에서는 명사, 대명사와 같은 체언의 격 변화를 가리켜서, 곡용 어간은 체언, 곡용 어미는 격 조사로 처리하나, 학교 문법에서는 곡용을 인정하지 않는다. ≒격 변화(格變化)ㆍ자리바꿈「2」 ㆍ준굴곡ㆍ첨용(添用)."
