"word" "definition"
"드랭" "프랑스의 화가(1880~1954). 마티스 등과 함께 야수파를 창시하였으나, 강렬한 색채와 터치의 화풍에서 점차 이지적이고 고전적인 화풍으로 바뀌는 모습을 보였다. 작품에 , ,  따위가 있다."
