"word" "definition"
"채털리 부인의 사랑" "영국의 작가 로런스가 지은 장편 소설. 전쟁으로 성불구자가 된 남편을 둔 코니가 산지기와 간통을 하면서 완전한 인간성에 눈뜨고 진실한 독립을 획득한다는 내용으로, 현대 문명과 일상성 속에 묻혀 버린 성(性)의 참뜻을 추구한 작품이다. 1928년에 발표하였다."
