"word" "definition"
"가는-기린초" "돌나물과의 여러해살이풀. 높이는 50cm 정도이며, 줄기는 뭉쳐나고 잎은 어긋난다. 7~8월에 노란 꽃이 산방상 취산(繖房狀聚繖) 화서로 핀다. 줄기와 잎은 식용하고, 개화기에 채취하여 말린 것을 토혈, 혈변, 외상, 종기 치료에 사용한다. 산기슭에서 자라는데 한국, 일본, 시베리아 등지에 분포한다. (Sedum aizoon)"
