"word" "definition"
"이-정환" "조선 인조 때의 학자(1604~1671). 자는 휘원(輝遠). 호는 송암(松巖). 1633년 생원시에 합격하였으나 병자호란의 국치를 보고 벼슬을 단념하고 시작(詩作)으로 세월을 보냈다. 작품에 시조  10수가 있다. "
