"word" "definition"
"산업적물고기" "물고기 자원과 그 어획량에서 경제적으로 큰 비중을 차지하는 물고기. 명태, 정어리, 멸치, 청어, 가자미, 고등어, 도루묵, 송어, 삼치 따위가 이에 속한다."
