"word" "definition"
"과전" "과전법에 따라 관원에게 나누어 주던 토지. 문무백관을 18등급으로 나누어 재직, 휴직을 불문하고 그 지위에 따라 지급한 것으로, 사전(私田)에 속하였지만 수조권(收租權)은 일 대에 한하였다."
