"word" "definition"
"동벽" "조선 시대에, 벼슬아치가 모여 앉을 때 벼슬의 차례에 따라 좌석의 동쪽에 앉던 벼슬. 의정부 좌우찬성, 승정원의 우승지ㆍ좌부승지, 홍문관의 직제학ㆍ전한ㆍ응교ㆍ부응교 벼슬이 이에 해당한다. 합좌의 기회가 많은 의정부, 승정원, 홍문관의 관원들에 대한 별칭으로 자주 사용되었다."
