"word" "definition"
"검정-하늘소" "하늘솟과의 곤충. 몸의 길이는 1.2~2.5cm이며, 머리ㆍ앞가슴ㆍ딱지날개는 광택이 있는 검은색이고 아랫면에는 노란빛을 띤 갈색 털이 많다. 애벌레는 소나무, 삼나무, 노송나무에 구멍을 뚫는다. 한국, 일본, 중국, 몽골, 시베리아, 유럽 등지에 분포한다. (Spondylis buprestoides)"
