"word" "definition"
"자동-법" "프랑스의 초현실주의 예술 운동에서 제창된 표현 기법. 이성이나 기존의 미학을 배제하고 무의식의 세계에서 생긴 이미지를 그대로 기록하는 것으로, 주로 시(詩)와 회화에서 행하여졌다. ≒무의식적 자동 작업ㆍ자동기술법. "
