"word" "definition"
"라파츠키-안" "1957년에 폴란드의 외상 라파츠키가 제안한 중부 유럽 비핵 지대 설치안. 동ㆍ서독, 체코슬로바키아, 폴란드를 비핵 지대로 하자는 것으로, 시행되지는 않았으나 이후의 핵 군축안에 영향을 주었다."
