"word" "definition"
"밀" "영국의 경제학자ㆍ철학자ㆍ사회 사상가(1806~1873). 자연주의 경제학 최후의 대표자로 경험주의를 바탕으로 귀납법을 체계화하였고 실증적인 사회 과학 이론의 확립에 노력하였다. 철학, 경제, 정치, 여성 문제, 종교, 사회주의 따위에 대한 폭넓은 저작 활동을 전개하였다. 저서에 ≪경제학 원리≫, ≪자유론≫, ≪공리론≫, ≪자서전≫ 따위가 있다. "
