"word" "definition"
"자성-군" "평안북도 북쪽에 있는 군. 우리나라의 최북단에 위치하며 가장 추운 한극(寒極)을 이룬다. 옥수수, 감자 따위의 화전 경작과 양잠, 목축 따위가 발달하였으며, 산삼으로 유명하다. 군청 소재지는 자성, 면적은 1,806㎢."
