"word" "definition"
"말-이파리" "이파릿과의 곤충. 몸의 길이는 7mm 정도이며, 누런색이다. 겹눈은 검은색이고 가슴등판에는 ‘T’ 자 모양의 엷은 색 무늬가 있다. 개, 돼지, 말, 소 따위에 붙어 피를 빨아 먹고 사는데 아시아, 유럽 등지에 분포한다. (Hippobosca equina)"
