"word" "definition"
"구복" "중국 주나라 때에 수도를 중심으로 거리에 따라서 나눈 행정 구획. 왕성(王城)으로부터 사방 천 리를 왕기(王畿)라 하고, 그다음부터 오백 리마다 차례로 후복(侯服), 전복(甸服), 남복(男服), 채복(采服), 위복(衛服), 만복(蠻服), 이복(夷服), 진복(鎭服), 번복(藩服)의 아홉 구역으로 나누었다. ≒구기04."
