"word" "definition"
"호프만슈탈" "오스트리아의 시인ㆍ소설가ㆍ극작가(1874~1929). 인상주의적ㆍ상징주의적 경향을 띤 운문극이나 우화 소설, 서정적인 상징시 따위를 발표했다. 작품에 극작품 , , 소설  따위가 있다."
