"word" "definition"
"십진-분류법" "미국의 듀이(Dewey, M.)가 시작한 도서 분류법. 0은 총류, 1은 철학, 2는 역사, 3은 사회 과학, 4는 자연 과학, 5는 공업, 6은 산업, 7은 예술, 8은 어학, 9는 문학의 열 개 기초류로 나누고, 그 아래에 열 개의 강(綱)과 목(目)을 두어 모든 것을 아라비아 숫자로 적는다."
