"word" "definition"
"십이분-교" "부처의 일생 동안의 가르침을 내용과 형식에 따라 열둘로 나눈 것. 수다라, 기야, 가타, 우타나, 이제왈다가, 사타가, 아부타달마, 아파타나, 우바제사, 이타나, 비불략, 화가라이다. ≒십이부경ㆍ십이분경."
