"word" "definition"
"보부아르" "프랑스의 소설가ㆍ평론가(1908~1986). 여성 해방 운동에 참여하였으며, 실존주의적 입장에서 시와 평론으로 철학자 사르트르와 함께 활약하였다. 작품에 , ,  따위가 있다."
