"word" "definition"
"도심" "도시의 중심부. 대도시의 경우에는 관공서ㆍ회사ㆍ은행ㆍ사무소 따위가 모여 있고 정치적ㆍ경제적 기능의 중심이 되어 가장 번창한 곳을 이른다.  "
