"word" "definition"
"십삼경-주소" "중국 송나라 말기에 지은 ≪십삼경≫의 주석서. ≪주역정의(正義)≫, ≪상서정의≫, ≪모시정의≫, ≪예기정의≫, ≪춘추좌씨전정의≫, ≪주례정의≫, ≪의례정의≫, ≪춘추공양전정의≫, ≪춘추곡량전정의≫, ≪효경정의≫, ≪논어정의≫, ≪이아정의≫, ≪맹자정의≫이다. 416권."
