"word" "definition"
"참나무-하늘소" "하늘솟과의 곤충. 몸의 길이는 40~53mm이며, 칠흑색 또는 검은 갈색에 누런 털이 많이 나 있고 주둥이는 삐죽하며 더듬이는 길다. 애벌레는 밤나무, 굴밤나무 따위의 해충이다. 한국, 일본 등지에 분포한다. ≒미끈이하늘소ㆍ왕하늘소ㆍ졸참나무하늘소ㆍ흰점박이회색하늘소. (Batocera lineolata)"
