"word" "definition"
"리에이스" "기질(基質)에서 비가수 분해적으로 어느 기(基)를 제거하고 이중 결합을 남기거나, 또는 역반응에 의하여 이중 결합에 어느 기를 첨가하는 반응을 촉매하는 효소를 통틀어 이르는 말. 얻는 화합물의 종류에 따라 카복시리에이스, 하이드로리에이스, 암모니아리에이스 따위가 있다. ≒리아제ㆍ부가 효소."
