"word" "definition"
"죽계-지" "조선 중종 때의 학자 주세붕이 지은 백운동 서원의 전말기(顚末記). , ,  따위가 수록되어 있다. 순조 3년(1803)에 안시중(安時中)이 6권 3책으로 간행한 것을 후에 안병렬(安炳烈)이 3권 1책으로 줄여서 중간하였다. 3권 1책의 인본(印本)."
