"word" "definition"
"영류고" "황기 뿌리, 궁궁이, 시호(柴胡), 반하(半夏), 함박꽃 뿌리, 잇꽃, 참당귀, 지모, 향부자, 삽주, 곽향 따위에 꿀을 섞어 만든 약엿. 짙은 밤색의 걸쭉한 액체로 단순 갑상샘종을 치료하는 데 쓴다."
