"word" "definition"
"벅" "미국의 소설가(1892~1973). 선교사인 부모와 함께 중국에서 살았던 경험을 바탕으로 중국 서민들의 생활을 주로 그렸다. 1938년에 노벨 문학상을 받았다. 작품에 , ,  따위가 있다. ≒펄 벅."
