"word" "definition"
"산-제비나비" "호랑나빗과의 곤충. 편 날개의 길이는 13cm 정도이며, 제비나비와 비슷하나 중앙에 청록색 띠가 있다. 뒷날개 뒷면에는 잿빛을 띤 흰색 띠와 일곱 개의 붉은색 무늬가 있다. 한 해에 두 번 발생하여 5~6월과 8~9월에 나타나고 애벌레는 머귀나무 따위의 해충이다. 산간 지방에 사는데 한국, 일본, 아무르, 만주, 시베리아, 사할린 등지에 분포한다. ≒구제비나비ㆍ산검은범나비ㆍ흑협접. (Papilio maackii)"
