"word" "definition"
"금군^칠번" "조선 현종 5년(1664)에 내금위, 겸사복, 우림위의 군사를 합하여 만든 금군 700명을 일곱으로 나눈 번(番). 내금위는 일내(一內)ㆍ이내(二內)ㆍ삼내(三內)의 세 번, 겸사복은 일겸(一兼)ㆍ이겸(二兼)의 두 번, 우림위는 일우(一羽)ㆍ이우(二羽)의 두 번으로, 각각 번갈아 번을 들었다."
