"word" "definition"
"상공-국" "조선 고종 때 농상공부에서 공업과 상업에 대한 일을 맡아보던 부서. 고종 32년(1895)에 설치하여 광무 10년(1906)에 없앴다가, 융희 원년(1907)에 다시 설치하였고, 융희 4년(1910)에 없앴다."
