"word" "definition"
"호-대황" "마디풀과의 여러해살이풀. 높이는 1미터 정도이며, 잎은 어긋나고 삼각 모양의 달걀꼴 또는 달걀 모양의 타원형이다. 7~8월에 녹색 꽃이 원추(圓錐) 화서로 피고 열매는 수과(瘦果)를 맺는다. 뿌리와 줄기는 식용 또는 약용한다. 깊은 산의 습지에서 자라는데 한국의 함경도, 일본, 만주, 사할린 등지에 분포한다. (Rumex gmelinii)"
