"word" "definition"
"고열-탄" "재가 적게 섞이고 휘발 성분과 고정 탄소가 많으며 발화점이 낮아 많은 열을 낼 수 있는 탄. 유연탄에서는 5,000kcal 이상, 무연탄에서는 7,000kcal 이상 되는 탄이 이에 해당한다."
