"word" "definition"
"국세의^우선권" "국세를 우선 징수하는 권리. 체납 처분ㆍ강제 집행 따위의 절차에 의하여 강제로 납세자의 재산이 채권을 변상하게 되는 경우, 다른 모든 공과금이나 채권에 우선하여 변상을 받는다."
